Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-05-01,0.741, 1990,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-05-11,0.825, 1990,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-05-21,0.835, 1990,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-06-01,0.799, 1990,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-06-11,0.729, 1990,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-06-21,0.746, 1990,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-07-01,0.676, 1990,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-07-11,0.63, 1990,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-07-21,0.708, 1990,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-08-01,0.616, 1990,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-08-11,0.645, 1990,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-08-21,0.513, 1990,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-09-01,0.486, 1990,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-09-11,0.545, 1990,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-09-21,0.612, 1990,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-10-01,0.66, 1990,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-10-11,0.708, 1990,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-10-21,0.775, 1990,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-11-01,0.798, 1990,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-11-11,0.813, 1990,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-11-21,0.729, 1990,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-12-01,0.725, 1990,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-12-11,0.714, 1990,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1990-12-21,0.478, 1990,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-01-01,0.408, 1991,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-01-11,0.455, 1991,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-01-21,0.407, 1991,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-02-01,0.391, 1991,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-02-11,0.329, 1991,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-02-21,0.279, 1991,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-03-01,0.416, 1991,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-03-11,0.315, 1991,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-03-21,0.343, 1991,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-04-01,0.402, 1991,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-04-11,0.506, 1991,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-04-21,0.38, 1991,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-05-01,0.348, 1991,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-05-11,0.309, 1991,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-05-21,0.418, 1991,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-06-01,0.453, 1991,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-06-11,0.453, 1991,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-06-21,0.465, 1991,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-07-01,0.387, 1991,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-07-11,0.31, 1991,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-07-21,0.291, 1991,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-08-01,0.288, 1991,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-08-11,0.353, 1991,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-08-21,0.432, 1991,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-09-01,0.431, 1991,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-09-11,0.422, 1991,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-09-21,0.377, 1991,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-10-01,0.401, 1991,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-10-11,0.509, 1991,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-10-21,0.599, 1991,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-11-01,0.643, 1991,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-11-11,0.559, 1991,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-11-21,0.454, 1991,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-12-01,0.427, 1991,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-12-11,0.402, 1991,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1991-12-21,0.358, 1991,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-01-01,0.297, 1992,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-01-11,0.243, 1992,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-01-21,0.264, 1992,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-02-01,0.326, 1992,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-02-11,0.35, 1992,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-02-21,0.328, 1992,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-03-01,0.344, 1992,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-03-11,0.411, 1992,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-03-21,0.595, 1992,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-04-01,0.65, 1992,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-04-11,0.546, 1992,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-04-21,0.461, 1992,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-05-01,0.512, 1992,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-05-11,0.488, 1992,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-05-21,0.59, 1992,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-06-01,0.641, 1992,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-06-11,0.644, 1992,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-06-21,0.67, 1992,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-07-01,0.551, 1992,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-07-11,0.405, 1992,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-07-21,0.377, 1992,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-08-01,0.476, 1992,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-08-11,0.674, 1992,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-08-21,0.812, 1992,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-09-01,0.852, 1992,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-09-11,0.798, 1992,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-09-21,0.738, 1992,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-10-01,0.693, 1992,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-10-11,0.757, 1992,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-10-21,0.701, 1992,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-11-01,0.58, 1992,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-11-11,0.481, 1992,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-11-21,0.391, 1992,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-12-01,0.43, 1992,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-12-11,0.474, 1992,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1992-12-21,0.552, 1992,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-01-01,0.458, 1993,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-01-11,0.594, 1993,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-01-21,0.741, 1993,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-02-01,0.732, 1993,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-02-11,0.743, 1993,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-02-21,0.523, 1993,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-03-01,0.448, 1993,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-03-11,0.397, 1993,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-03-21,0.447, 1993,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-04-01,0.62, 1993,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-04-11,0.713, 1993,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-04-21,0.648, 1993,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-05-01,0.603, 1993,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-05-11,0.639, 1993,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-05-21,0.796, 1993,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-06-01,0.836, 1993,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-06-11,0.822, 1993,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-06-21,0.739, 1993,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-07-01,0.683, 1993,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-07-11,0.657, 1993,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-07-21,0.701, 1993,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-08-01,0.704, 1993,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-08-11,0.753, 1993,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-08-21,0.778, 1993,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-09-01,0.775, 1993,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-09-11,0.737, 1993,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-09-21,0.643, 1993,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-10-01,0.61, 1993,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-10-11,0.651, 1993,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-10-21,0.652, 1993,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-11-01,0.599, 1993,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-11-11,0.644, 1993,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-11-21,0.677, 1993,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-12-01,0.829, 1993,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-12-11,0.809, 1993,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1993-12-21,0.719, 1993,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-01-01,0.654, 1994,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-01-11,0.657, 1994,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-01-21,0.532, 1994,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-02-01,0.481, 1994,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-02-11,0.366, 1994,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-02-21,0.293, 1994,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-03-01,0.286, 1994,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-03-11,0.269, 1994,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-03-21,0.392, 1994,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-04-01,0.514, 1994,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-04-11,0.638, 1994,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-04-21,0.577, 1994,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-05-01,0.532, 1994,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-05-11,0.507, 1994,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-05-21,0.553, 1994,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-06-01,0.576, 1994,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-06-11,0.604, 1994,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-06-21,0.511, 1994,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-07-01,0.469, 1994,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-07-11,0.486, 1994,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-07-21,0.533, 1994,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-08-01,0.634, 1994,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-08-11,0.694, 1994,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-08-21,0.605, 1994,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-09-01,0.536, 1994,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-09-11,0.497, 1994,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-09-21,0.448, 1994,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-10-01,0.418, 1994,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-10-11,0.438, 1994,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-10-21,0.428, 1994,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-11-01,0.39, 1994,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-11-11,0.357, 1994,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-11-21,0.334, 1994,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-12-01,0.374, 1994,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-12-11,0.44, 1994,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1994-12-21,0.466, 1994,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-01-01,0.516, 1995,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-01-11,0.497, 1995,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-01-21,0.406, 1995,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-02-01,0.416, 1995,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-02-11,0.441, 1995,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-02-21,0.395, 1995,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-03-01,0.358, 1995,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-03-11,0.241, 1995,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-03-21,0.239, 1995,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-04-01,0.347, 1995,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-04-11,0.438, 1995,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-04-21,0.457, 1995,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-05-01,0.469, 1995,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-05-11,0.432, 1995,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-05-21,0.509, 1995,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-06-01,0.591, 1995,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-06-11,0.566, 1995,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-06-21,0.468, 1995,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-07-01,0.396, 1995,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-07-11,0.369, 1995,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-07-21,0.4, 1995,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-08-01,0.431, 1995,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-08-11,0.443, 1995,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-08-21,0.474, 1995,08,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-09-01,0.461, 1995,09,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-09-11,0.516, 1995,09,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-09-21,0.501, 1995,09,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-10-01,0.507, 1995,10,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-10-11,0.59, 1995,10,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-10-21,0.709, 1995,10,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-11-01,0.511, 1995,11,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-11-11,0.405, 1995,11,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-11-21,0.282, 1995,11,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-12-01,0.181, 1995,12,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-12-11,0.113, 1995,12,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1995-12-21,0.111, 1995,12,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-01-01,0.198, 1996,01,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-01-11,0.428, 1996,01,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-01-21,0.425, 1996,01,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-02-01,0.389, 1996,02,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-02-11,0.316, 1996,02,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-02-21,0.265, 1996,02,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-03-01,0.228, 1996,03,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-03-11,0.227, 1996,03,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-03-21,0.257, 1996,03,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-04-01,0.318, 1996,04,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-04-11,0.478, 1996,04,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-04-21,0.415, 1996,04,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-05-01,0.324, 1996,05,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-05-11,0.276, 1996,05,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-05-21,0.355, 1996,05,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-06-01,0.465, 1996,06,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-06-11,0.565, 1996,06,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-06-21,0.509, 1996,06,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-07-01,0.501, 1996,07,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-07-11,0.531, 1996,07,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-07-21,0.408, 1996,07,3, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-08-01,0.376, 1996,08,1, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-08-11,0.396, 1996,08,2, ,FAO-ASIS
Vegetation Condition Index (VCI),Saudi Arabia,2622,Asir,1996-08-21,0.538, 1996,08,3, ,FAO-ASIS
