Indicator,Country,ADM1_CODE,Province,Date,Data,Year,Month,Dekad,Unit,Source
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-06-01,0.427, 1990,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-06-11,0.397, 1990,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-06-21,0.414, 1990,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-07-01,0.367, 1990,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-07-11,0.341, 1990,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-07-21,0.371, 1990,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-08-01,0.321, 1990,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-08-11,0.333, 1990,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-08-21,0.286, 1990,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-09-01,0.307, 1990,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-09-11,0.353, 1990,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-09-21,0.387, 1990,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-10-01,0.389, 1990,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-10-11,0.407, 1990,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-10-21,0.452, 1990,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-11-01,0.494, 1990,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-11-11,0.501, 1990,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-11-21,0.466, 1990,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-12-01,0.473, 1990,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-12-11,0.466, 1990,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1990-12-21,0.298, 1990,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-01-01,0.25, 1991,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-01-11,0.286, 1991,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-01-21,0.291, 1991,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-02-01,0.328, 1991,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-02-11,0.268, 1991,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-02-21,0.222, 1991,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-03-01,0.279, 1991,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-03-11,0.252, 1991,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-03-21,0.307, 1991,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-04-01,0.384, 1991,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-04-11,0.425, 1991,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-04-21,0.354, 1991,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-05-01,0.314, 1991,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-05-11,0.301, 1991,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-05-21,0.33, 1991,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-06-01,0.343, 1991,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-06-11,0.364, 1991,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-06-21,0.373, 1991,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-07-01,0.333, 1991,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-07-11,0.284, 1991,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-07-21,0.266, 1991,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-08-01,0.245, 1991,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-08-11,0.282, 1991,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-08-21,0.319, 1991,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-09-01,0.341, 1991,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-09-11,0.37, 1991,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-09-21,0.382, 1991,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-10-01,0.404, 1991,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-10-11,0.459, 1991,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-10-21,0.504, 1991,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-11-01,0.518, 1991,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-11-11,0.427, 1991,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-11-21,0.336, 1991,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-12-01,0.38, 1991,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-12-11,0.458, 1991,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1991-12-21,0.533, 1991,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-01-01,0.559, 1992,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-01-11,0.533, 1992,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-01-21,0.521, 1992,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-02-01,0.53, 1992,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-02-11,0.478, 1992,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-02-21,0.438, 1992,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-03-01,0.434, 1992,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-03-11,0.416, 1992,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-03-21,0.45, 1992,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-04-01,0.476, 1992,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-04-11,0.438, 1992,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-04-21,0.405, 1992,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-05-01,0.423, 1992,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-05-11,0.395, 1992,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-05-21,0.407, 1992,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-06-01,0.446, 1992,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-06-11,0.469, 1992,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-06-21,0.503, 1992,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-07-01,0.513, 1992,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-07-11,0.487, 1992,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-07-21,0.478, 1992,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-08-01,0.503, 1992,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-08-11,0.567, 1992,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-08-21,0.617, 1992,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-09-01,0.695, 1992,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-09-11,0.701, 1992,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-09-21,0.684, 1992,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-10-01,0.637, 1992,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-10-11,0.652, 1992,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-10-21,0.685, 1992,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-11-01,0.649, 1992,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-11-11,0.604, 1992,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-11-21,0.547, 1992,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-12-01,0.562, 1992,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-12-11,0.564, 1992,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1992-12-21,0.553, 1992,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-01-01,0.552, 1993,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-01-11,0.651, 1993,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-01-21,0.707, 1993,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-02-01,0.629, 1993,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-02-11,0.548, 1993,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-02-21,0.443, 1993,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-03-01,0.46, 1993,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-03-11,0.493, 1993,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-03-21,0.558, 1993,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-04-01,0.634, 1993,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-04-11,0.682, 1993,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-04-21,0.676, 1993,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-05-01,0.685, 1993,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-05-11,0.675, 1993,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-05-21,0.657, 1993,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-06-01,0.665, 1993,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-06-11,0.663, 1993,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-06-21,0.624, 1993,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-07-01,0.583, 1993,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-07-11,0.578, 1993,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-07-21,0.621, 1993,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-08-01,0.645, 1993,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-08-11,0.689, 1993,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-08-21,0.69, 1993,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-09-01,0.721, 1993,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-09-11,0.734, 1993,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-09-21,0.74, 1993,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-10-01,0.762, 1993,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-10-11,0.791, 1993,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-10-21,0.785, 1993,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-11-01,0.714, 1993,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-11-11,0.68, 1993,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-11-21,0.701, 1993,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-12-01,0.819, 1993,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-12-11,0.828, 1993,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1993-12-21,0.78, 1993,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-01-01,0.717, 1994,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-01-11,0.682, 1994,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-01-21,0.661, 1994,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-02-01,0.71, 1994,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-02-11,0.681, 1994,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-02-21,0.646, 1994,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-03-01,0.643, 1994,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-03-11,0.631, 1994,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-03-21,0.677, 1994,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-04-01,0.719, 1994,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-04-11,0.739, 1994,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-04-21,0.695, 1994,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-05-01,0.689, 1994,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-05-11,0.697, 1994,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-05-21,0.745, 1994,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-06-01,0.759, 1994,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-06-11,0.762, 1994,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-06-21,0.721, 1994,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-07-01,0.701, 1994,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-07-11,0.697, 1994,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-07-21,0.712, 1994,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-08-01,0.747, 1994,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-08-11,0.773, 1994,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-08-21,0.68, 1994,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-09-01,0.581, 1994,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-09-11,0.543, 1994,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-09-21,0.542, 1994,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-10-01,0.558, 1994,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-10-11,0.585, 1994,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-10-21,0.609, 1994,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-11-01,0.594, 1994,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-11-11,0.572, 1994,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-11-21,0.561, 1994,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-12-01,0.569, 1994,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-12-11,0.568, 1994,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1994-12-21,0.47, 1994,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-01-01,0.383, 1995,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-01-11,0.404, 1995,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-01-21,0.411, 1995,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-02-01,0.457, 1995,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-02-11,0.432, 1995,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-02-21,0.387, 1995,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-03-01,0.384, 1995,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-03-11,0.343, 1995,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-03-21,0.368, 1995,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-04-01,0.424, 1995,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-04-11,0.435, 1995,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-04-21,0.407, 1995,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-05-01,0.4, 1995,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-05-11,0.372, 1995,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-05-21,0.377, 1995,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-06-01,0.419, 1995,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-06-11,0.44, 1995,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-06-21,0.406, 1995,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-07-01,0.348, 1995,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-07-11,0.301, 1995,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-07-21,0.306, 1995,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-08-01,0.313, 1995,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-08-11,0.326, 1995,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-08-21,0.328, 1995,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-09-01,0.326, 1995,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-09-11,0.382, 1995,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-09-21,0.393, 1995,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-10-01,0.38, 1995,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-10-11,0.42, 1995,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-10-21,0.478, 1995,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-11-01,0.392, 1995,11,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-11-11,0.306, 1995,11,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-11-21,0.259, 1995,11,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-12-01,0.298, 1995,12,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-12-11,0.358, 1995,12,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1995-12-21,0.364, 1995,12,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-01-01,0.388, 1996,01,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-01-11,0.444, 1996,01,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-01-21,0.367, 1996,01,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-02-01,0.329, 1996,02,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-02-11,0.276, 1996,02,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-02-21,0.251, 1996,02,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-03-01,0.256, 1996,03,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-03-11,0.258, 1996,03,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-03-21,0.285, 1996,03,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-04-01,0.363, 1996,04,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-04-11,0.448, 1996,04,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-04-21,0.436, 1996,04,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-05-01,0.423, 1996,05,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-05-11,0.421, 1996,05,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-05-21,0.434, 1996,05,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-06-01,0.466, 1996,06,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-06-11,0.483, 1996,06,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-06-21,0.417, 1996,06,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-07-01,0.373, 1996,07,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-07-11,0.354, 1996,07,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-07-21,0.312, 1996,07,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-08-01,0.31, 1996,08,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-08-11,0.335, 1996,08,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-08-21,0.395, 1996,08,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-09-01,0.399, 1996,09,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-09-11,0.438, 1996,09,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-09-21,0.459, 1996,09,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-10-01,0.447, 1996,10,1, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-10-11,0.502, 1996,10,2, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-10-21,0.501, 1996,10,3, ,FAO-ASIS
Vegetation Health Index (VHI),Saudi Arabia,2622,Asir,1996-11-01,0.437, 1996,11,1, ,FAO-ASIS
